CURRENT_LAND_VALUE_2024,CURRENT_LAND_VALUE_2023,CURRENT_LAND_VALUE_2022,CURRENT_LAND_VALUE_2021,CURRENT_LAND_VALUE_2020,CURRENT_IMPROVEMENT_VALUE_2024,CURRENT_IMPROVEMENT_VALUE_2023,CURRENT_IMPROVEMENT_VALUE_2022,CURRENT_IMPROVEMENT_VALUE_2021,CURRENT_IMPROVEMENT_VALUE_2020,LATITUDE,LONGITUDE,Count_Per_Year_2020,Count_Per_Year_2021,Count_Per_Year_2022,Count_Per_Year_2023,Count_Per_Year_2024,MIN_DISTANCE_LIBRARY_METERS,CLOSEST_HOMELESS_SHELTER,CLOSEST_SCHOOL_METERS,COMMUNITY_CENTRE_DISTANCE_METERS,CLOSEST_DOG_PARK_METERS,YEAR_BUILT,BIG_IMPROVEMENT_YEAR
32435000.0,30688000.0,28322000.0,24852000.0,22445000.0,11146900.0,10865300.0,10766600.0,8273700.0,8167700.0,49.255704,-123.025587,18,18,18,18,18,1316.1132803741984,3409.602602773857,"{242.76612012977742, Independent School}",997.1313775804032,138.91517127289055,2021.0,2021.0
21300000.0,20220000.0,19200000.0,17400000.0,14760000.0,2000800.0,1992200.0,1932900.0,1756800.0,1723700.0,49.254462,-123.079945,12,12,12,12,12,684.9456805572404,1788.8319036956989,"{182.78327946622912, Public School}",1052.5004779052658,884.7479864197074,2002.0,2002.0
19262000.0,17873000.0,16601000.0,14172000.0,13053000.0,3337700.0,2953200.0,2891500.0,2627200.0,2608800.0,49.245356,-123.026263,11,11,11,11,11,1445.468637131287,4031.116264629472,"{367.9919618133568, Public School}",1445.468637131287,864.7238659256724,2016.0,2017.0
26785000.0,26298000.0,26705000.0,22918000.0,22869000.0,5914700.0,5866300.0,5852500.0,5202700.0,5253800.0,49.236307,-123.192262,8,8,8,8,8,1181.3507807592916,6709.79466455538,"{451.6436304253596, Public School}",777.1771683449734,485.4285108893769,2014.0,2015.0
8131000.0,12059000.0,11370000.0,10336000.0,11025000.0,22065000.0,26601000.0,26170000.0,19820000.0,19626000.0,49.280278,-123.033379,1,1,1,1,1,1207.647761237511,2728.9375152283483,"{450.87053922971404, Public School}",435.0346998409954,1161.2060292238675,1998.0,1998.0
14121000.0,12925500.0,12296000.0,9892000.0,9396000.0,3583600.0,2963700.0,2219300.0,1790400.0,1798700.0,49.246642,-123.088245,6,6,6,6,7,978.5799107593286,2163.506689576163,"{564.864433707928, Public School}",1294.4836385164865,1044.6530643042192,2011.0,2018.0
22802000.0,21931000.0,20410000.0,16900000.0,15392000.0,4240300.0,4118200.0,3910000.0,3583000.0,3484500.0,49.2713,-123.046949,13,13,13,13,13,1090.1778185611756,1490.6555613392286,"{462.4562446990262, StrongStart BC}",1203.0839706179618,1001.2698688315818,2015.0,2016.0
14959000.0,13908615.0,14546000.0,12601000.0,11101000.0,963100.0,631700.0,428000.0,376400.0,400800.0,49.214686,-123.054543,8,8,8,7,7,1056.5843620289363,6186.907295306676,"{311.99721840435876, Public School}",1594.1439201155724,192.0299078659821,1964.0,1970.0
7440000.0,8607800.0,8385000.0,7595000.0,6445000.0,732700.0,1535000.0,1090500.0,685000.0,701600.0,49.249973,-123.080071,5,5,5,5,4,359.64829160680307,2261.1387706854284,"{193.42127507217225, Public School}",1212.1451499879795,521.7410637619182,2021.0,2021.0
73471000.0,73471000.0,86033000.0,82122000.0,87336000.0,34012000.0,21828000.0,1751000.0,1714000.0,20003000.0,49.288376,-123.120685,1,1,1,1,1,1032.830713645812,837.7007373553233,"{612.5919345831288, Independent School}",429.1715050374223,925.918545286621,1972.0,1972.0
34699000.0,33810000.0,33084000.0,30960000.0,28844000.0,2492800.0,2468800.0,2508600.0,2149500.0,2157800.0,49.259141,-123.157649,17,17,17,17,17,1012.5108911820384,3138.109254282381,"{392.3088952744543, Independent School}",374.0240489161057,1558.5711692950013,1989.0,2005.0
68947000.0,65799809.0,62473000.0,59298000.0,59024000.0,116897900.0,134249400.0,47844500.0,23963400.0,19435200.0,49.265784,-123.113281,57,57,57,57,57,963.41467207123,139.80160226386838,"{915.0718292471543, Independent School}",870.678008040846,623.5868808098364,2021.0,2021.0
5631000.0,5446000.0,5111000.0,4230000.0,3991000.0,945800.0,916300.0,923000.0,777100.0,785100.0,49.29075,-123.043898,3,3,3,3,3,1181.3130442952204,2889.5699195134634,"{642.7674115731344, Independent School}",1144.9193855661,252.41006029882809,2010.0,2011.0
6226000.0,6631000.0,6618000.0,13724000.0,13936000.0,6137000.0,5880800.0,5352900.0,16040600.0,18113500.0,49.240581,-123.043868,4,4,4,4,4,495.76761040285015,3663.891846293237,"{572.0266431386176, Public School}",1315.7241956483952,1277.9924832925665,1993.0,1994.0
4428000.0,4304608.0,3715000.0,3169000.0,2904000.0,394000.0,406000.0,418000.0,367000.0,390000.0,49.21356,-123.034593,2,2,2,2,2,738.4697212292391,6685.193112529656,"{299.2974708041383, Public School}",203.7532044453834,357.94956689326136,1974.0,1985.0
62377000.0,59234800.0,59836000.0,50195000.0,48550000.0,10028800.0,10488000.0,9548700.0,7643200.0,8011800.0,49.216098,-123.147705,21,21,21,21,21,845.381630517233,5972.086591401463,"{465.4287872591504, Independent School}",1478.3015883591986,934.3513178851724,2021.0,2021.0
25986000.0,25986000.0,25986000.0,26982000.0,29058000.0,4598000.0,7168000.0,5394000.0,3208000.0,2018000.0,49.259722,-123.129941,3,3,3,3,3,658.6194803281842,1503.8725362675077,"{184.97978004598596, Public School}",984.2288635716316,920.868933800748,1965.0,1965.0
2835000.0,2835000.0,2835000.0,2632000.0,2835000.0,1525000.0,1317000.0,1317000.0,1728000.0,1733000.0,49.259873,-123.126657,1,1,1,1,1,862.4881950290106,1297.7507648477492,"{335.8857532876877, Public School}",867.3744927283763,829.7897367948826,1950.0,1950.0
1576000.0,1576000.0,1444000.0,1444000.0,1707000.0,260000.0,273000.0,376000.0,376000.0,265000.0,49.262192,-123.085216,1,1,1,1,1,1112.2807826498977,1327.834611026709,"{660.944036475928, StrongStart BC}",1112.2807826498977,1484.3250623972042,1952.0,1975.0
1412000.0,1397000.0,1355000.0,1197000.0,1051000.0,102000.0,101000.0,107000.0,94800.0,97000.0,49.265095,-123.183717,1,1,1,1,1,1090.5449486401865,4364.083758438286,"{184.47645432238338, Public School}",1682.1877468002842,1509.8472004965734,1981.0,1981.0
63793000.0,62623000.0,60943000.0,55429000.0,54709000.0,18426300.0,17952700.0,17242400.0,17519700.0,17239000.0,49.235287,-123.122315,46,46,46,46,46,469.7623839747559,3236.416390987716,"{207.36705831040945, Independent School}",1411.1175894576515,486.8682117689704,2017.0,2017.0
60252000.0,57934000.0,50982000.0,42871000.0,37947000.0,20319000.0,18942000.0,16686000.0,15531000.0,11940000.0,49.215906,-123.066014,1,1,1,1,1,426.753859046052,5918.238254097531,"{100.11825496730162, Public School}",2024.2314314607431,965.5519823742852,2013.0,2013.0
18990000.0,17967000.0,17965000.0,15284000.0,13847000.0,921000.0,887000.0,752000.0,762000.0,788000.0,49.217917,-123.176025,1,1,1,1,1,2185.569354998053,7095.417769249424,"{1599.0457636287354, Public School}",2185.569354998053,1998.160703958329,1975.0,1975.0
36052000.0,35551000.0,32104000.0,27043000.0,25738000.0,1334200.0,1379000.0,1472700.0,1766700.0,1816300.0,49.244368,-123.120293,9,9,9,9,9,901.85157374754,2256.122410350847,"{593.4259733683174, Independent School}",901.85157374754,825.8255820337777,2000.0,2000.0
24417000.0,23235000.0,21886000.0,18143000.0,16581000.0,5008800.0,4519700.0,3788400.0,3394000.0,3450500.0,49.272201,-123.044078,14,14,14,14,14,1058.3980490859983,1710.8044720823873,"{414.8122365935285, Independent School}",1027.514711729285,890.6180537373825,2016.0,2017.0
8076000.0,7777000.0,7038000.0,5831000.0,6170000.0,1817000.0,1749000.0,1978000.0,1640000.0,1605000.0,49.23869,-123.056901,9,9,9,9,9,1074.5659414248107,3535.821311822341,"{221.3918538611287, Public School}",1350.4608826266413,788.2834351501066,2018.0,2018.0
8801000.0,8204000.0,8204000.0,7831000.0,7831000.0,28300.0,27000.0,25300.0,24800.0,24300.0,49.263223,-123.120576,1,1,1,1,1,1235.859535032936,721.8917173302528,"{549.9638682405226, Independent School}",1123.4767910333096,521.4227890582902,1953.0,1985.0
4471000.0,4155000.0,4012000.0,3634000.0,3491000.0,1303000.0,1313000.0,1329000.0,910000.0,920000.0,49.2575168,-123.1131733,2,2,2,2,2,1206.3243214501972,754.3609323121202,"{363.1886805479593, Public School}",781.9285715134051,1325.838442005375,2008.0,2010.0
3654000.0,3654000.0,3654000.0,3567000.0,3871000.0,601000.0,1062000.0,1310000.0,1014000.0,736000.0,49.268864,-123.159809,1,1,1,1,1,794.0822319266277,2609.158119620613,"{216.90382698891926, Independent School}",752.4198838679372,1315.786081785349,1956.0,1956.0
26246000.0,25536000.0,23552000.0,19506000.0,15320000.0,5551500.0,5486100.0,5290100.0,3893500.0,1783300.0,49.279089,-123.043819,16,16,16,16,16,491.51259380915775,1998.7015585117697,"{318.02268766627816, Public School}",384.71883133587954,1365.4711021591388,2020.0,2021.0
17073000.0,15840000.0,14850000.0,12654000.0,11556000.0,4071700.0,3983600.0,3952100.0,3510900.0,3538500.0,49.252375,-123.050076,9,9,9,9,9,513.5847714928655,2303.0584568041,"{125.32857258566149, Independent School}",513.5847714928655,462.7481840206395,2013.0,2013.0
11596000.0,11596000.0,10630000.0,10630000.0,12562000.0,4976000.0,4104000.0,4620000.0,4035300.0,3828900.0,49.284875,-123.061034,4,4,4,4,4,914.2931316382098,1743.5157293659493,"{423.3944824076057, StrongStart BC}",1386.0708750897,1068.972616924232,1971.0,1971.0
13606000.0,13362000.0,12867000.0,10904000.0,10100000.0,3355500.0,3214900.0,2884100.0,2555900.0,2562900.0,49.2267171,-123.1040942,7,7,7,7,7,1048.3864539110195,3962.977551939861,"{568.3893297451327, Public School}",494.5112310722709,643.6828685032664,2010.0,2010.0
3492000.0,3416000.0,3497000.0,2969000.0,2860000.0,690000.0,810000.0,835000.0,772000.0,788000.0,49.239198,-123.168052,1,1,1,1,1,1037.8328367243223,5080.9763305962615,"{448.70945503019436, Independent School}",1037.8328367243223,796.6466977076103,1994.0,1994.0
10484000.0,10078000.0,9743000.0,8136000.0,7469000.0,1160500.0,1190000.0,1214300.0,1003500.0,983300.0,49.256499,-123.096429,7,7,7,7,7,909.5751818431206,943.4249564206682,"{442.09586040806806, StrongStart BC}",909.5751818431206,1777.566981261078,2009.0,2009.0
7984000.0,7768000.0,7140000.0,5997000.0,5662000.0,255900.0,264100.0,268300.0,246800.0,186800.0,49.278279,-123.032656,5,5,5,5,5,1291.45122448171,2690.268248800398,"{520.2339553669326, Public School}",563.2237723371278,1283.506531325396,1968.0,1975.0
31378000.0,31196103.0,29941000.0,23233000.0,22748000.0,280000.0,315800.0,362700.0,829800.0,869200.0,49.2351447,-123.11811,7,7,7,7,7,279.7531614457573,3151.809924338212,"{388.71183403130135, Independent School}",1214.783171294317,597.9929560461691,1989.0,1992.0
22663000.0,22275000.0,21843000.0,20360000.0,20067000.0,3336000.0,4400200.0,3526400.0,3224500.0,2745500.0,49.266354,-123.149261,8,8,8,8,8,929.2327909447874,2140.5560289608843,"{275.5353071594632, Independent School}",917.7940836804746,1292.147261441878,1972.0,1990.0
24914000.0,23565000.0,22229000.0,19381000.0,16382000.0,3695000.0,3623800.0,3564800.0,3091900.0,3103700.0,49.2366341,-123.078479,13,13,13,13,13,1168.750240122608,3481.268170909759,"{394.27798314629587, Public School}",299.70829437669084,843.3191954597568,2014.0,2014.0
52440000.0,52440000.0,48070000.0,48070000.0,56811000.0,8570000.0,9818000.0,12970000.0,8402000.0,6404000.0,49.265241,-123.08647,1,1,1,1,1,1001.7552601190037,1169.9870898621857,"{564.4621315637137, StrongStart BC}",1001.7552601190037,1142.3047401629422,1971.0,1971.0
18113000.0,17744000.0,17333000.0,14319000.0,13600000.0,1698400.0,1731600.0,1703000.0,1550000.0,1583800.0,49.273843,-123.061669,11,11,11,11,11,901.4961500991936,614.536183048861,"{205.42899054386717, Public School}",901.4961500991936,1597.518162474696,2015.0,2015.0
23849000.0,22291000.0,20725000.0,17528000.0,15218000.0,4724200.0,4673600.0,4768900.0,4160400.0,3558100.0,49.255051,-123.0566043,11,11,11,11,11,1030.4390785544392,1810.877486278712,"{430.5140112884404, Public School}",646.2083353091664,490.1512060708706,2017.0,2018.0
12794000.0,12794000.0,14763000.0,14763000.0,16403000.0,12967000.0,15936000.0,13589000.0,12739000.0,12032000.0,49.279448,-123.137219,1,1,1,1,1,1165.0416517126505,683.1220111313885,"{528.457570370412, Independent School}",1008.1365779318476,387.5763230646021,1964.0,1964.0
23789000.0,23867000.0,23904000.0,21287000.0,20260000.0,1725000.0,1786000.0,1814000.0,1746000.0,1789000.0,49.271192,-123.210203,4,4,4,4,4,863.184688138724,6049.876113502921,"{539.8271370444058, Public School}",419.2513098787091,336.9677059835999,2001.0,2002.0
27096000.0,29814000.0,27045000.0,26177000.0,24784000.0,11830000.0,13002000.0,12214000.0,11842000.0,11703000.0,49.255432,-123.1320635,47,47,47,47,47,922.49844477796,1914.7892707154608,"{319.0236049119656, Public School}",830.3755378772033,1419.3314603622405,2011.0,2011.0
25855000.0,28827200.0,26452000.0,22655000.0,21273000.0,3732600.0,4764000.0,3876400.0,4099700.0,5201900.0,49.255371,-123.074767,12,12,12,12,12,698.3766466194202,1582.6400627517658,"{211.7576830995753, Public School}",672.6065574308584,872.365890998928,2021.0,2021.0
39082000.0,39078875.0,36449000.0,34663000.0,38401000.0,4736400.0,4104000.0,5029500.0,4809500.0,3706000.0,49.26214,-123.07011,11,11,11,11,11,1498.1090923511815,800.7642533341249,"{422.07031635111866, StrongStart BC}",830.9020242559749,770.3164185531781,1998.0,1998.0
23561000.0,21879000.0,20120000.0,16784000.0,15696000.0,4838700.0,4859500.0,4214000.0,3143700.0,3238200.0,49.249702,-123.049698,12,12,12,13,13,571.269979705642,2571.064492407614,"{311.12857811116976, Independent School}",571.269979705642,507.9455759537499,2021.0,2021.0
56689000.0,56113012.0,49936000.0,48977000.0,48444000.0,18193700.0,18625700.0,18901400.0,18264200.0,18319800.0,49.279395,-123.068167,90,90,90,90,90,587.4138791913687,1074.3708156219852,"{293.00057018378635, Public School}",587.4138791913687,1152.3724123705997,2010.0,2010.0
41103000.0,39974000.0,40941000.0,34762000.0,32786000.0,10308800.0,10381500.0,10310500.0,9438500.0,9053600.0,49.253644,-123.172555,16,16,16,16,16,1260.8021954518008,4341.960064317013,"{335.279372789246, Public School}",1304.2654916273343,316.3606510923477,2020.0,2020.0
13000000.0,13090373.0,11973000.0,10619000.0,9627000.0,1866300.0,1745200.0,1646100.0,1551100.0,1597300.0,49.272089,-123.069237,8,8,8,8,8,511.86309409517605,293.95475618455544,"{311.02335151468685, Public School}",511.86309409517605,1128.3100185604596,1995.0,1995.0
123707000.0,120385000.0,122461000.0,104195000.0,94648000.0,0.0,0.0,0.0,0.0,0.0,49.255714,-123.172445,1,1,1,1,1,1035.4986401270994,4186.458688449156,"{126.28575882521432, Public School}",1143.1702184004257,472.0175879815821,1953.0,1953.0
5376000.0,5376000.0,4928000.0,4928000.0,5824000.0,4117000.0,4298000.0,3696000.0,2892000.0,2344000.0,49.260294,-123.10446,1,1,1,1,1,542.2033617564884,249.0000026556092,"{158.2850771610469, Independent School}",542.2033617564884,1300.5612584623843,1959.0,1959.0
16315000.0,15980000.0,15407000.0,12846000.0,10904000.0,3671600.0,3572300.0,3713700.0,3312500.0,2598200.0,49.233594,-123.100017,8,8,8,8,8,839.6728596112856,3224.2466495926005,"{526.4663178477681, Public School}",1189.8735883179131,920.2855595100012,2019.0,2019.0
66675000.0,63239000.0,59219000.0,49866000.0,44178000.0,8723900.0,8617200.0,8358800.0,7563600.0,7669600.0,49.227632,-123.059276,39,39,39,39,39,1041.382159761113,4708.91798135054,"{183.53834652287958, Independent School}",1080.5544042718282,808.7273781057863,2017.0,2017.0
44264000.0,43162000.0,40647000.0,37411000.0,33603000.0,3230500.0,3304400.0,3440500.0,3287100.0,3328400.0,49.267594,-123.173575,21,21,21,21,21,478.2039334880122,3577.6053124990867,"{276.61354713774614, Public School}",1152.9274575569846,1705.5517344145765,1928.0,2010.0
83240000.0,82776000.0,0.0,0.0,0.0,46983000.0,46730000.0,0.0,0.0,0.0,49.2457415,-123.1092431,1,1,1,165,165,236.8801343050747,1861.7412125747687,"{289.7777977905918, Public School}",236.8801343050747,486.2886628940298,2012.0,2013.0
10327000.0,10047000.0,9280000.0,7965000.0,7306000.0,1690000.0,1669000.0,1572000.0,1391000.0,1442000.0,49.274169,-123.056632,7,7,7,7,7,889.7454258624939,920.3871258009518,"{289.92547139559974, Public School}",1255.6115508577047,1770.9563370321605,1994.0,1994.0
10968000.0,10061000.0,9321000.0,8959000.0,8146000.0,408600.0,340000.0,353500.0,304100.0,310500.0,49.229803,-123.126712,3,3,3,3,3,762.1058523589193,3921.634933248946,"{407.6420318756641, Independent School}",1702.580432829127,955.2326202546252,1964.0,1985.0
26755000.0,25560400.0,24765000.0,20666000.0,17808000.0,4541200.0,4238600.0,3619600.0,2929200.0,2237100.0,49.214349,-123.098573,18,18,18,18,18,1788.6482238417652,5362.339280880623,"{117.8144983958148, Public School}",962.159028193165,362.0610543923893,2020.0,2020.0
1582000.0,2245000.0,2138000.0,1924000.0,2084000.0,309000.0,165000.0,124000.0,122000.0,119000.0,49.281289,-123.054834,1,1,1,1,1,353.30626513690703,1572.355297898649,"{118.38544844469591, Independent School}",1127.634406861453,1181.6468596017746,1929.0,1940.0
26020000.0,25475902.0,23308000.0,20309000.0,18429000.0,2373000.0,2061400.0,1924400.0,1829100.0,1859600.0,49.246518,-123.080403,7,7,7,7,7,468.6511982597905,2551.1393786937806,"{308.36801557728484, Public School}",959.9846545261564,484.2424681218537,1990.0,1997.0
18094000.0,17269000.0,16988000.0,14525000.0,13315000.0,3950600.0,3859200.0,3738600.0,3264500.0,3283400.0,49.211622,-123.145197,7,7,7,7,7,401.224613799872,6321.33570675679,"{428.01675734365074, Independent School}",1324.7098500074435,618.688290009078,2017.0,2017.0
32970000.0,31954000.0,30329000.0,24641000.0,22719000.0,4586600.0,4491100.0,4308100.0,3777300.0,3968600.0,49.22716,-123.087921,18,18,18,18,18,312.3228927487989,4122.729427333743,"{576.2404376719891, Independent School}",1035.4567913502487,811.5220882390845,2011.0,2011.0
36087000.0,35033000.0,33698000.0,29528000.0,28515000.0,3915200.0,3859000.0,3811200.0,3505600.0,3553000.0,49.214262,-123.10951,17,17,17,17,17,2124.916022723596,5352.410932213717,"{338.2464651243918, Public School}",1158.16498259078,1115.308158209397,2013.0,2013.0
10278000.0,9995000.0,8926000.0,8127000.0,8110000.0,2434300.0,2365400.0,2701700.0,2463700.0,2532300.0,49.285191,-123.059807,27,27,27,27,27,856.5522482038297,1802.4601141546648,"{327.7125997149374, StrongStart BC}",1472.2990737950988,980.9732716875224,1989.0,1989.0
21536000.0,20898310.0,19719000.0,17885000.0,14826000.0,2390300.0,1796800.0,1718400.0,998200.0,973200.0,49.244289,-123.097433,14,14,14,14,14,761.7680516473845,2098.129378115317,"{413.1952717473625, Public School}",761.7680516473845,692.6590144957638,1976.0,2016.0
22396000.0,21547000.0,20048000.0,16617000.0,15088000.0,1281300.0,1283300.0,1272300.0,1129400.0,1135500.0,49.262851,-123.03419,13,13,13,13,13,1326.3715720759217,2525.7676013411724,"{190.25918908271706, Public School}",173.02293336135756,446.54671472275,2006.0,2010.0
9546000.0,9128000.0,9128000.0,7938000.0,7219000.0,952800.0,1018800.0,1028700.0,1069900.0,1088700.0,49.239937,-123.165687,3,3,3,3,3,974.611240614714,4894.770180584631,"{330.05410945993964, Independent School}",974.611240614714,863.2520380082767,1989.0,2000.0
18413000.0,17768000.0,16005000.0,13630000.0,12098000.0,2436800.0,2311400.0,2328800.0,2063300.0,2082300.0,49.225481,-123.038931,10,10,10,10,10,715.4960705320785,5337.175558543948,"{380.05997350044095, Public School}",450.8438777371055,585.9354574050569,2015.0,2015.0
21492000.0,20694000.0,19073000.0,16599000.0,14979000.0,5459900.0,4386300.0,4217800.0,3521700.0,3403400.0,49.2215921,-123.0789955,12,12,12,12,12,903.3010970505202,4932.698891697196,"{494.4103893855275, Public School}",1575.741018258244,1123.260019929956,2018.0,2018.0
15331000.0,15050000.0,14060000.0,12644000.0,10738000.0,3343800.0,3256400.0,3099400.0,2798900.0,2774400.0,49.232842,-123.087321,9,9,9,9,9,429.9844450155668,3545.1884401690268,"{193.49359151358843, Public School}",1064.157266760205,1300.3041613274513,2011.0,2011.0
25406000.0,24608000.0,23423000.0,19882000.0,17541000.0,3873400.0,3854500.0,3898600.0,3332100.0,3364100.0,49.238103,-123.087984,15,15,15,15,15,971.2788573913876,2990.951742312569,"{407.15729922626184, Public School}",907.423708075568,1386.853329043911,2013.0,2013.0
3813000.0,3741000.0,3419000.0,3327000.0,3130000.0,472000.0,443000.0,273000.0,249000.0,182600.0,49.276594,-123.093552,2,2,2,2,2,386.3216766720103,550.0362027396772,"{388.1533201876917, Public School}",386.3216766720103,524.5045914565168,1977.0,2015.0
